,name,AverageShortestPathLength,BetweennessCentrality,ClosenessCentrality,Degree,Eccentricity
2856,Q8ZA28,6.60831279,0.00070447,0.15132456,2,14
2857,Q92560,7.60796055,0.0,0.13144127,1,15
2858,Q8ZA34,5.39661853,0.0,0.18530122,1,12
2859,Q8ZA76,5.00845368,0.01581985,0.19966242,15,12
2860,P13236,5.90665727,0.00069468,0.16930049,2,13
2861,P19387,6.00810144,0.0,0.16644193,1,13
2862,P61224,6.00810144,0.0,0.16644193,1,13
2863,Q15027,6.00810144,0.0,0.16644193,1,13
2864,Q6ZNJ1,6.00810144,0.0,0.16644193,1,13
2865,Q8ZA77,5.87072913,0.0,0.17033659,1,14
2866,Q8ZA84,5.97710461,0.0029476999999999997,0.16730509,6,12
2867,P50225,6.97675238,0.0,0.14333317,1,13
2868,Q14671,6.49207467,0.00015999,0.15403396,2,13
2869,Q8ZA85,5.42057062,0.00272798,0.18448242,4,11
2870,Q8ZA88,6.44135259,0.00088464,0.1552469,3,14
2871,P21580,7.44100035,0.0,0.13439053,1,15
2872,Q8ZA97,7.73687918,0.0,0.12925108,1,14
2873,Q8ZAA1,6.56040859,0.0034193000000000006,0.15242953,8,12
2874,O14672,7.56005636,0.0,0.13227415,1,13
2875,P19105,7.56005636,0.0,0.13227415,1,13
2876,P55263,7.56005636,0.0,0.13227415,1,13
2877,Q13523,7.56005636,0.0,0.13227415,1,13
2878,Q8ZAA2,7.06481155,0.0,0.14154659,1,14
2879,Q8ZAB3,5.91088411,0.00636938,0.16917943,6,12
2880,Q01543,6.91053188,0.0,0.14470666,1,13
2881,Q92854,6.91053188,0.0,0.14470666,1,13
2882,Q8ZAC2,5.71926735,0.00149604,0.17484757,3,12
2883,Q14839,6.71891511,0.0,0.14883355,1,13
2884,Q8ZAE1,7.08946812,0.00074712,0.14105431,3,14
2885,Q12982,8.08911589,0.0,0.12362290000000001,1,15
2886,Q8ZAF0,1.0,1.0,1.0,2,1
2887,A0JNW5,1.5,0.0,0.66666667,1,2
2888,Q9BUU2,1.5,0.0,0.66666667,1,2
2889,Q8ZAF1,4.97745685,0.00186036,0.20090581,3,12
2890,Q59H65,5.97710461,0.0,0.16730509,1,13
2891,Q8ZAG5,5.84184572,0.0,0.17117878,1,14
2892,Q8ZAL3,7.17682282,0.00224781,0.13933742,4,14
2893,Q53G59,8.17576611,0.00070447,0.1223127,2,15
2894,Q92945,8.17647059,0.0,0.12230216,1,15
2895,Q8ZAN0,5.90383938,0.00461777,0.16938129999999998,6,12
2896,O43264,6.90348714,0.0,0.14485433,1,13
2897,Q8ZAP5,6.02078197,0.0,0.16609138,1,14
2898,Q8ZAQ1,6.87742163,0.0,0.14540333,1,14
2899,Q8ZAQ2,6.66467066,0.0031344000000000003,0.15004492,6,12
2900,O95819,7.66431842,0.0,0.13047475,1,13
2901,Q8WYH8,7.66431842,0.0,0.13047475,1,13
2902,Q8ZAR2,5.17541388,0.01127402,0.19322126,6,12
2903,Q8ZAR3,6.39415287,0.0021127,0.15639288,5,12
2904,P0C0L5,7.39380063,0.0,0.13524844,1,13
2905,P17813,7.39380063,0.0,0.13524844,1,13
2906,Q9UH99,7.39380063,0.0,0.13524844,1,13
2907,Q8ZAS8,1.0,0.0,1.0,1,1
2908,Q8WZ64,1.0,0.0,1.0,1,1
2909,Q8ZAW9,1.0,0.0,1.0,1,1
2910,Q9HCI5,1.0,0.0,1.0,1,1
2911,Q8ZB39,5.69601973,0.00018429,0.17556119,2,12
2912,P20073,6.09756957,0.0004271,0.16399977,3,12
2913,Q8ZB41,5.00704473,0.00070447,0.19971861,2,12
2914,Q9UHB9,6.006692500000001,0.0,0.16648097,1,13
2915,Q8ZB88,1.5,0.0,0.66666667,1,2
2916,Q8ZBC2,5.74603734,0.00398158,0.17403298,5,12
2917,Q16539,6.745685099999999,0.0,0.14824291,1,13
2918,Q53TK7,6.745685099999999,0.0,0.14824291,1,13
2919,Q9NYF8,6.20887636,0.00034184,0.16105974,2,11
2920,Q8ZBG8,1.0,0.0,1.0,1,1
2921,Q9H9F9,1.0,0.0,1.0,1,1
2922,Q8ZBH1,5.4952448,0.0,0.18197551,1,12
2923,Q8ZBK0,4.86685453,0.00195868,0.20547152,2,12
2924,Q8ZBK6,1.5,0.0,0.66666667,1,2
2925,Q8ZBL9,1.0,0.0,1.0,1,1
2926,Q92685,1.0,0.0,1.0,1,1
2927,Q8ZBM0,6.7034167,0.00229804,0.14917766,4,12
2928,Q9UPG8,7.70306446,0.0,0.12981846,1,13
2929,Q8ZBM5,7.47904192,0.0014087,0.13370697,3,14
2930,Q8N8E3,8.47868968,0.0,0.11794275,1,15
2931,Q8TEW8,8.47868968,0.0,0.11794275,1,15
2932,Q9UJ70,6.480803099999999,0.00211193,0.15430186,2,13
2933,Q8ZBN2,5.808031,0.0014087,0.17217539,3,12
2934,P82979,6.80767876,0.0,0.14689295,1,13
2935,Q9Y575,6.80767876,0.0,0.14689295,1,13
2936,Q8ZBN6,6.21803452,0.00568409,0.16082252,7,14
2937,Q6ZN16,7.21768228,0.0,0.13854863,1,15
2938,Q8IUH3,7.21768228,0.0,0.13854863,1,15
2939,Q8IV53,7.21768228,0.0,0.13854863,1,15
2940,Q8ZBP5,1.0,1.0,1.0,2,1
2941,Q8IZ81,1.5,0.0,0.66666667,1,2
2942,Q9NZC3,1.5,0.0,0.66666667,1,2
2943,Q8ZBP8,8.44698838,0.0014087,0.11838539,3,16
2944,Q9P0M7,9.44663614,0.0,0.10585779,1,17
2945,Q9Y4E1,9.44663614,0.0,0.10585779,1,17
2946,Q8ZBQ3,5.83268757,0.00054663,0.17144755,2,14
2947,Q8ZBT8,7.60725608,0.0,0.13145344,1,16
2948,Q8ZBU3,5.5403310999999995,0.0,0.18049463,1,14
2949,Q8ZBU9,9.22684044,0.00070447,0.10837946,2,14
2950,Q8N1G0,10.2264882,0.0,0.09778528,1,15
2951,Q8ZBV2,7.17048256,0.0,0.13946063,1,14
2952,Q8ZBY6,1.5,0.0,0.66666667,1,2
2953,Q8ZBZ9,8.15110955,0.00568867,0.12268268,10,14
2954,O00519,9.15075731,0.0,0.10928057,1,15
2955,O75175,9.15075731,0.0,0.10928057,1,15
2956,P04843,9.15075731,0.0,0.10928057,1,15
2957,Q8IX19,9.15075731,0.0,0.10928057,1,15
2958,Q9H0S4,9.15075731,0.0,0.10928057,1,15
2959,Q9H3N1,9.15075731,0.0,0.10928057,1,15
2960,Q9HAU8,9.15075731,0.0,0.10928057,1,15
2961,Q9NWF9,9.15075731,0.0,0.10928057,1,15
2962,Q8ZC08,1.5,0.0,0.66666667,1,2
2963,Q8ZC18,6.51602677,0.00211268,0.15346776,4,12
2964,A2A3L6,7.51567453,0.0,0.13305526,1,13
2965,P98171,7.51567453,0.0,0.13305526,1,13
2966,Q9UPT5,7.51567453,0.0,0.13305526,1,13
2967,Q8ZC32,5.41704826,0.00340137,0.18460238,5,12
2968,P57088,6.41669602,0.0,0.15584344,1,13
2969,Q9HB21,6.41669602,0.0,0.15584344,1,13
2970,Q8ZC49,6.31525185,0.00301156,0.15834681,6,13
2971,O60573,7.31489961,0.0,0.13670728,1,14
2972,P06400,7.31489961,0.0,0.13670728,1,14
2973,Q16698,7.31489961,0.0,0.13670728,1,14
2974,Q9HC24,7.31489961,0.0,0.13670728,1,14
2975,Q8ZC51,6.84501585,0.00022343,0.14609170000000002,2,14
2976,Q9BXM7,6.62240225,0.00030813,0.15100261,2,13
2977,Q8ZCC3,6.84290243,0.0,0.14613682,1,14
2978,Q8ZCH3,5.5403310999999995,0.0,0.18049463,1,14
2979,Q8ZCK0,7.05917577,0.0,0.1416596,1,14
2980,Q8ZCK2,4.90700951,0.00491728,0.20379011,4,12
2981,O60840,5.90665727,0.0,0.16930049,1,13
2982,Q9NV12,5.90665727,0.0,0.16930049,1,13
2983,Q8ZCP4,6.44417048,0.0,0.15517901,1,13
2984,Q8ZCQ2,4.95068686,0.00958632,0.20199217,10,12
2985,P07333,5.95033462,0.0,0.16805778,1,13
2986,Q66PJ3,5.95033462,0.0,0.16805778,1,13
2987,Q9BRJ6,5.95033462,0.0,0.16805778,1,13
2988,Q9BRP8,5.95033462,0.0,0.16805778,1,13
2989,Q9BS26,5.95033462,0.0,0.16805778,1,13
2990,Q8ZCR0,1.0,0.0,1.0,1,1
2991,Q99607,1.0,0.0,1.0,1,1
2992,Q8ZCR1,6.66819303,0.00142524,0.14996566,3,14
2993,Q15170,7.66784079,0.0,0.13041481,1,15
2994,Q8ZCS5,7.00281789,0.00070447,0.14279966,2,14
2995,Q9NRW3,8.00246566,0.0,0.12496149,1,15
2996,Q8ZCT2,5.80943994,0.0,0.17213363,1,14
2997,Q8ZCT6,5.00774921,0.0,0.19969051,1,12
2998,Q8ZCT9,5.20288834,0.00679731,0.19220093,6,12
2999,O15523,6.2025361,0.0,0.16122437,1,13
3000,O94760,6.2025361,0.0,0.16122437,1,13
3001,Q8TEE7,6.2025361,0.0,0.16122437,1,13
3002,Q8ZCU2,7.00070447,0.00070447,0.14284277,2,14
3003,Q9H6S1,8.00035224,0.0,0.1249945,1,15
3004,Q8ZCV9,4.84290243,0.00270346,0.20648774,4,12
3005,Q8ZCW0,4.70553012,0.01453768,0.21251591,13,12
3006,P07204,5.50299401,0.00026226,0.18171926,2,11
3007,P78504,5.60725608,0.00014644,0.17834035,2,13
3008,Q9UHN6,5.70517788,0.0,0.17527937,1,13
3009,Q8ZCW1,6.07854878,0.00089989,0.16451295,3,14
3010,Q8ZD12,5.71644945,0.00315853,0.17493376,4,12
3011,O15054,6.71609722,0.0,0.148896,1,13
3012,P35869,6.71609722,0.0,0.148896,1,13
3013,Q8ZD27,4.8224727,0.01153722,0.2073625,5,12
3014,O43251,5.82212046,0.0,0.17175873,1,13
3015,Q8ZD36,6.258189499999999,0.00131012,0.15979062,4,14
3016,Q9Y2T2,7.25783727,0.0,0.13778209,1,15
3017,Q8ZD41,1.0,0.0,1.0,1,1
3018,Q9H0M0,1.0,0.0,1.0,1,1
3019,Q8ZD71,7.14441705,0.0,0.13996943,1,14
3020,Q8ZD84,9.07396971,0.0,0.11020535,1,16
3021,Q8ZD91,5.82212046,0.00640772,0.17175873,6,12
3022,O95793,6.82106375,0.00070447,0.1466047,2,13
3023,P47897,6.72525537,0.00095809,0.14869324,2,13
3024,Q99613,6.82176823,0.0,0.14658956,1,13
3025,Q9Y6R7,6.82176823,0.0,0.14658956,1,13
3026,Q8ZDA6,4.99295527,0.01888469,0.20028219,9,12
3027,Q8ZDF8,5.51215217,0.00263943,0.18141734,3,12
3028,Q8ZDG9,4.89644241,0.00618991,0.20422991,3,12
3029,Q8ZDJ2,5.87213808,0.00482089,0.17029572,8,14
3030,P01848,6.87178584,0.0,0.14552258,1,15
3031,P29350,6.87178584,0.0,0.14552258,1,15
3032,Q3MIN7,6.87178584,0.0,0.14552258,1,15
3033,Q86V48,6.87178584,0.0,0.14552258,1,15
3034,Q8ZDJ6,9.17541388,0.0,0.10898691,1,16
3035,Q8ZDW5,1.0,0.0,1.0,1,1
3036,Q9GZT3,1.0,0.0,1.0,1,1
3037,Q8ZDX4,5.40436774,0.00374768,0.18503552,6,12
3038,P11277,6.4040155,0.0,0.15615203,1,13
3039,Q8ZDX8,5.75167312,0.00408335,0.17386245,6,12
3040,D0VY79,6.75132089,0.0,0.14811916,1,13
3041,Q16665,6.75132089,0.0,0.14811916,1,13
3042,Q8ZDX9,9.61218739,0.0,0.10403459,1,16
3043,Q8ZE20,7.52694611,0.00243805,0.13285601,5,14
3044,P00533,8.52659387,0.0,0.11728013,1,15
3045,P11836,8.52659387,0.0,0.11728013,1,15
3046,Q3B7T1,8.52659387,0.0,0.11728013,1,15
3047,Q8ZE38,6.85487848,0.00140845,0.14588151,2,14
3048,Q8ZEC8,1.5,0.0,0.66666667,1,2
3049,Q8ZEC9,5.85945756,0.00211268,0.17066426,4,14
3050,O95197,6.85910532,0.0,0.14579161,1,15
3051,Q8NI22,6.85910532,0.0,0.14579161,1,15
3052,Q9UNM6,6.85910532,0.0,0.14579161,1,15
3053,Q8ZED8,5.59739345,0.00555851,0.17865458,10,12
3054,O60271,6.59704121,0.0,0.15158311,1,13
3055,Q01518,6.59704121,0.0,0.15158311,1,13
3056,Q16134,6.59704121,0.0,0.15158311,1,13
3057,Q9NZV1,6.59704121,0.0,0.15158311,1,13
3058,Q9UEF7,6.59704121,0.0,0.15158311,1,13
3059,Q8ZEG8,5.61007397,0.00235829,0.17825077,2,12
3060,Q8ZEG9,1.0,0.0,1.0,1,1
3061,P49585,1.0,0.0,1.0,1,1
3062,Q8ZEH0,6.76400141,0.0,0.14784148,1,13
3063,Q8ZEJ5,1.0,0.0,1.0,1,1
3064,P25791,1.0,0.0,1.0,1,1
3065,Q8ZEK1,7.143008099999999,0.00070447,0.13999704,2,14
3066,O60637,8.14265586,0.0,0.12281005,1,15
3067,Q8ZEL2,4.94505107,0.00397495,0.20222238,2,12
3068,Q8ZEL7,5.18950335,0.00381398,0.19269667,6,11
3069,Q8ZEL9,4.98309264,0.0051386,0.20067859,3,12
3070,Q8ZES0,6.02289539,0.00154567,0.16603310000000002,4,14
3071,P14678,7.02254315,0.0,0.14239856,1,15
3072,Q58WW2,7.02254315,0.0,0.14239856,1,15
3073,Q8ZEU8,4.89996478,0.00241233,0.20408310000000002,2,12
3074,Q8ZEV7,5.55301162,0.00140495,0.18008246,4,12
3075,Q8ZEW6,5.00774921,0.0,0.19969051,1,12
3076,Q8ZEX9,8.08207115,0.00070447,0.12373066,2,14
3077,Q8TDY2,9.08171892,0.0,0.11011131,1,15
3078,Q8ZF52,4.89503346,0.00555961,0.20428870000000002,4,12
3079,P23246,5.54385347,0.00030035,0.18037995,2,13
3080,Q8ZFB2,5.46072561,0.00674988,0.18312585,6,12
3081,Q15596,6.46037337,0.0,0.15478982,1,13
3082,Q53G34,6.45614653,0.00244695,0.15489116,2,13
3083,Q8ZFJ7,7.37689327,0.0,0.13555842,1,14
3084,Q8ZFM0,1.0,1.0,1.0,2,1
3085,O75420,1.5,0.0,0.66666667,1,2
3086,Q6Y7W6,1.5,0.0,0.66666667,1,2
3087,Q8ZFR0,5.42197957,0.00057469,0.18443448,2,12
3088,Q8ZFR1,5.72701656,0.00099795,0.17461098,3,14
3089,Q6ZS30,6.72666432,0.0,0.14866209,1,15
3090,Q8ZFU4,6.59774569,0.00146292,0.15156692,4,14
3091,Q9NS56,7.59739345,0.0,0.13162409,1,15
3092,Q8ZFV7,1.0,0.0,1.0,1,1
3093,Q6PML9,1.0,0.0,1.0,1,1
3094,Q8ZFW5,6.74638957,0.00220547,0.14822743,3,14
3095,Q8ZFX5,5.34871434,0.00649759,0.18696082,10,12
3096,O15533,6.3483621,0.0,0.15752095,1,13
3097,P39687,6.3483621,0.0,0.15752095,1,13
3098,Q6NY19,6.3483621,0.0,0.15752095,1,13
3099,Q99584,6.3483621,0.0,0.15752095,1,13
3100,Q9NU22,6.3483621,0.0,0.15752095,1,13
3101,Q8ZFX6,6.34202184,0.0,0.15767842,1,14
3102,Q8ZFX8,1.0,0.0,1.0,1,1
3103,O15033,1.0,0.0,1.0,1,1
3104,Q8ZG01,1.0,1.0,1.0,2,1
3105,Q68CP4,1.5,0.0,0.66666667,1,2
3106,Q96G74,1.5,0.0,0.66666667,1,2
3107,Q8ZG09,5.26276858,0.00372138,0.19001406,6,14
3108,O95810,6.26241634,0.0,0.15968277,1,15
3109,Q8ZG99,5.45438535,0.00038631,0.18333871,4,12
3110,Q8ZGA1,6.17365269,0.00186082,0.16197866,6,12
3111,Q8IY31,7.17330046,0.0,0.13940584,1,13
3112,Q8ZGA9,5.00774921,0.0,0.19969051,1,12
3113,Q8ZGB4,1.0,0.0,1.0,1,1
3114,O43847,1.0,0.0,1.0,1,1
3115,Q8ZGC4,7.99823882,0.0,0.12502752,1,16
3116,Q8ZGE1,6.117999299999999,0.00109904,0.16345213,3,13
3117,P07437,6.47446284,0.00025665,0.15445297,2,13
3118,Q96NT0,7.11764706,0.0,0.14049587,1,14
3119,Q8ZGH1,6.03980275,0.00070447,0.16556832,2,14
3120,Q15555,7.03945051,0.0,0.14205654,1,15
3121,Q8ZGH4,6.32229658,0.0,0.15817037,1,14
3122,Q8ZGJ1,1.0,0.0,1.0,1,1
3123,Q99550,1.0,0.0,1.0,1,1
3124,Q8ZGJ9,4.98238816,0.00058333,0.20070696,2,12
3125,Q8ZGK7,1.0,0.0,1.0,1,1
3126,Q6ZN54,1.0,0.0,1.0,1,1
3127,Q8ZGK8,6.45473758,0.00226271,0.15492497,5,14
3128,P51451,7.45438535,0.0,0.13414922,1,15
3129,Q8IV61,7.45438535,0.0,0.13414922,1,15
3130,Q8NFI3,7.45438535,0.0,0.13414922,1,15
3131,Q8ZGR6,5.51144769,0.00671201,0.18144053,5,12
3132,Q8ZGV2,1.0,0.0,1.0,1,1
3133,P17275,1.0,0.0,1.0,1,1
3134,Q8ZGW7,6.75061641,0.00070447,0.14813462,2,14
3135,P07954,7.75026418,0.0,0.12902786,1,15
3136,Q8ZGW9,5.78901021,0.00211268,0.1727411,4,14
3137,O00562,6.78865798,0.0,0.14730452,1,15
3138,Q9BV73,6.78865798,0.0,0.14730452,1,15
3139,Q9Y2K5,6.78865798,0.0,0.14730452,1,15
3140,Q8ZGX4,5.08524128,0.00926086,0.1966475,7,12
3141,Q8ZGY3,6.04050722,0.0,0.16554901,1,14
3142,Q8ZGY5,4.99084185,0.0022592,0.20036700000000002,3,12
3143,Q15370,5.99048961,0.0,0.16693126,1,13
3144,Q8ZGZ1,1.0,0.0,1.0,1,1
3145,Q9Y3A2,1.0,0.0,1.0,1,1
3146,Q8ZH00,5.18879887,0.0009101000000000001,0.19272283,3,12
3147,Q8ZH09,6.52870729,0.0,0.15316968,1,14
3148,Q8ZH30,6.613244099999999,0.00070447,0.15121172,2,14
3149,Q3MIB5,7.61289186,0.0,0.13135613,1,15
3150,Q8ZH37,6.54209229,0.00226824,0.1528563,5,14
3151,O43914,6.33709052,0.00079081,0.15780112,2,13
3152,P01034,7.54174005,0.0,0.13259539,1,15
3153,P08253,7.54174005,0.0,0.13259539,1,15
3154,Q9UHY8,7.54174005,0.0,0.13259539,1,15
3155,Q8ZH40,5.7629447,0.00248515,0.1735224,4,14
3156,Q14232,6.76259246,0.0,0.14787229,1,15
3157,Q59EG5,6.76259246,0.0,0.14787229,1,15
3158,Q8ZH50,5.87072913,0.0,0.17033659,1,14
3159,Q8ZH52,5.4952448,0.0,0.18197551,1,12
3160,Q8ZH58,5.00774921,0.0,0.19969051,1,12
3161,Q8ZH69,5.91863332,0.00169301,0.16895792,4,12
3162,Q13588,6.91828108,0.0,0.14454458,1,13
3163,Q14145,6.91828108,0.0,0.14454458,1,13
3164,Q8ZH96,5.41986615,0.00137724,0.1845064,2,12
3165,Q8ZHE6,7.82071152,0.0,0.1278656,1,14
3166,Q8ZHF1,5.39661853,0.00610774,0.18530122,6,12
3167,Q8ZHF4,5.5403310999999995,0.0,0.18049463,1,14
3168,Q8ZHG0,5.64529764,0.00496394,0.17713858,9,12
3169,A3KME0,6.6449454,0.0,0.15049033,1,13
3170,P04637,6.11095456,0.00017618,0.16364056,2,13
3171,Q6IQ32,6.6449454,0.0,0.15049033,1,13
3172,Q9NPI8,6.6449454,0.0,0.15049033,1,13
3173,Q8ZHG3,5.54526242,0.00142914,0.18033412,3,14
3174,O43699,6.54491018,0.0,0.15279048,1,15
3175,Q8ZHG7,6.71257485,0.00495947,0.14897413,8,14
3176,Q6P996,7.71222261,0.0,0.12966431,1,15
3177,Q96SU4,7.71222261,0.0,0.12966431,1,15
3178,Q9H1Z4,7.71222261,0.0,0.12966431,1,15
3179,Q9UQ80,7.71222261,0.0,0.12966431,1,15
3180,Q9Y4P8,6.16731243,0.00201775,0.16214518,2,13
3181,Q8ZHG8,5.81296231,0.00434813,0.17202933,8,12
3182,P24863,6.81261007,0.0,0.14678662,1,13
3183,Q5TGY3,6.81261007,0.0,0.14678662,1,13
3184,Q5VUA4,6.81261007,0.0,0.14678662,1,13
3185,Q8ZHH3,6.29764001,0.00040506,0.15878964,2,14
3186,Q8ZHI2,1.0,0.0,1.0,1,1
3187,Q8N287,1.0,0.0,1.0,1,1
3188,Q8ZHI6,2.66666667,0.0,0.375,1,3
3189,Q8ZHI8,5.65093343,0.0031853000000000003,0.17696191,7,12
3190,Q8WV93,6.65058119,0.0,0.1503628,1,13
3191,Q8ZHK4,6.78302219,0.00070454,0.14742691,3,14
3192,Q9P2Q2,7.78266995,0.0,0.12849061,1,15
3193,Q8ZHK5,5.92920042,0.00664969,0.16865681,10,12
3194,A4D0V4,6.92884819,0.0,0.14432413,1,13
3195,O77932,6.92884819,0.0,0.14432413,1,13
3196,P34932,6.92884819,0.0,0.14432413,1,13
3197,P47755,6.92884819,0.0,0.14432413,1,13
3198,Q05707,6.92884819,0.0,0.14432413,1,13
3199,Q14919,6.92884819,0.0,0.14432413,1,13
3200,Q7Z6I6,6.92884819,0.0,0.14432413,1,13
3201,Q8ZHZ4,6.71257485,8.573e-05,0.14897413,2,14
3202,Q8ZHZ5,1.0,1.0,1.0,2,1
3203,P49189,1.5,0.0,0.66666667,1,2
3204,Q8IZM6,1.5,0.0,0.66666667,1,2
3205,Q8ZI60,7.08030997,0.0014087,0.14123675,3,12
3206,P12314,8.07995773,0.0,0.12376302,1,13
3207,P43234,8.07995773,0.0,0.12376302,1,13
3208,Q8ZI61,6.37372314,0.00155315,0.15689417,4,12
3209,O75448,7.37337091,0.0,0.13562318,1,13
3210,P13861,7.37337091,0.0,0.13562318,1,13
3211,Q8ZI64,6.36667841,0.00238433,0.15706777,4,14
3212,Q8NHG8,7.36632617,0.0,0.13575288,1,15
3213,Q8ZI65,7.48115534,0.0,0.13366919,1,14
3214,Q8ZIC5,6.05811906,0.00140845,0.16506774,2,12
3215,Q8ZIC6,5.85945756,0.0014087,0.17066426,3,14
3216,P52948,6.85910532,0.0,0.14579161,1,15
3217,Q6ICC9,6.85910532,0.0,0.14579161,1,15
3218,Q8ZIE7,5.70588235,0.00163383,0.17525773,3,12
3219,O94887,6.70553012,0.0,0.14913064,1,13
3220,Q8ZIE8,6.55829517,0.0,0.15247865,1,11
3221,Q8ZIF7,1.0,1.0,1.0,2,1
3222,Q8WU67,1.5,0.0,0.66666667,1,2
3223,Q9BRR6,1.5,0.0,0.66666667,1,2
3224,Q8ZIG9,6.07220852,0.00133822,0.16468473,4,14
3225,Q9BUD9,7.07185629,0.0,0.14140559,1,15
3226,Q8ZIH1,4.90066925,0.01250403,0.20405376,11,12
3227,P17031,5.90031701,0.0,0.16948242,1,13
3228,P50416,5.67418105,0.00038081,0.17623689,2,13
3229,Q06323,5.90031701,0.0,0.16948242,1,13
3230,Q8N660,5.90031701,0.0,0.16948242,1,13
3231,Q8N712,5.90031701,0.0,0.16948242,1,13
3232,Q8ZII0,4.97323001,0.00207864,0.20107656,4,12
3233,Q9H7Q5,5.97287777,0.0,0.16742348,1,13
3234,Q8ZIK3,7.097921799999999,0.0,0.14088631,1,14
3235,Q8ZIL4,4.923212400000001,0.00630194,0.20311941,8,12
3236,P01137,5.92286016,0.0,0.16883735,1,13
3237,P51572,5.92286016,0.0,0.16883735,1,13
3238,Q8ZIL5,5.25220148,0.00551384,0.19039635,6,12
3239,Q8ZIL6,7.73476576,0.0,0.1292864,1,14
3240,Q8ZIM0,4.97393448,0.00724505,0.20104808,4,12
3241,Q5RKV6,5.97358225,0.0,0.16740374,1,13
3242,Q8ZIN2,5.39661853,0.0,0.18530122,1,12
3243,Q8ZIN5,1.0,0.0,1.0,1,1
3244,Q3KNS1,1.0,0.0,1.0,1,1
3245,Q8ZIQ3,7.45156745,0.00180076,0.13419995,4,14
3246,O43776,8.45121522,0.0,0.11832618,1,15
3247,Q9HB66,8.45121522,0.0,0.11832618,1,15
3248,Q8ZIQ4,5.75871786,0.00406406,0.17364976,4,12
3249,Q8ZIV7,1.0,0.0,1.0,1,1
3250,Q99933,1.0,0.0,1.0,1,1
3251,Q8ZIX0,5.92145122,0.00358982,0.16887752,5,12
3252,Q9UKZ1,6.92109898,0.0,0.14448572,1,13
3253,Q8ZIX3,7.03733709,0.00070447,0.1420992,2,14
3254,O43257,8.03698485,0.0,0.12442477,1,15
3255,Q8ZIY3,4.98168369,0.00808981,0.20073535,8,12
3256,P35626,5.98133145,0.0,0.16718686,1,13
3257,P41567,5.98133145,0.0,0.16718686,1,13
3258,Q8ZIY9,8.32370553,0.0014087,0.12013879999999999,3,16
3259,P30046,9.32335329,0.0,0.10725755,1,17
3260,Q03252,9.32335329,0.0,0.10725755,1,17
3261,Q8ZJ02,5.77421627,0.00106149,0.17318368,3,12
3262,Q8IVG5,6.77386404,0.0,0.14762623,1,13
3263,Q8ZJ07,5.62416344,0.00084767,0.17780422,3,14
3264,Q9H4A9,6.6238112000000005,0.0,0.15097049,1,15
3265,Q8ZJ10,5.74040155,0.00255663,0.17420384,5,12
3266,O00206,6.74004931,0.0,0.14836687,1,13
3267,P52758,6.74004931,0.0,0.14836687,1,13
3268,Q8ZJ16,4.95209581,0.00837448,0.20193470000000002,8,12
3269,O43451,5.95174357,0.0,0.16801799,1,13
3270,Q8ZJ18,4.86051427,0.00391909,0.20573955,2,12
3271,Q8ZJ73,1.2,0.9,0.83333333,4,2
3272,P12109,1.6,0.4,0.625,2,2
3273,Q6EI07,2.0,0.0,0.5,1,3
3274,Q6IQ26,2.0,0.0,0.5,1,3
3275,Q8IVF1,2.0,0.0,0.5,1,3
3276,Q8ZJ74,5.53751321,0.00106699,0.18058648,3,14
3277,Q9NZJ5,6.53716097,0.0,0.1529716,1,15
3278,Q8ZJ79,6.84078901,0.00136615,0.14618197,4,14
3279,Q9P013,7.84043677,0.0,0.12754391,1,15
3280,Q8ZJB3,5.86650229,0.00070447,0.17045932,2,12
3281,P37198,6.86615005,0.0,0.14564203,1,13
3282,Q8ZJC4,5.97921803,0.00235831,0.16724595,4,12
3283,Q8ZJC5,6.15744981,0.0,0.1624049,1,14
3284,Q8ZJF3,5.21697781,0.00680158,0.19168186,6,12
3285,Q15513,6.21662557,0.0,0.16085897,1,13
3286,Q8TB72,6.21662557,0.0,0.16085897,1,13
3287,Q8ZJF6,5.00774921,0.0,0.19969051,1,12
3288,Q8ZJG9,7.15568862,0.00086072,0.13974895,3,14
3289,Q6P3W7,8.15533639,0.0,0.12261910000000001,1,15
3290,Q8ZJI2,6.40965129,0.00070447,0.15601473,2,14
3291,P20333,7.40929905,0.0,0.13496553,1,15
3292,Q8ZJJ5,5.62909475,0.00521257,0.17764846,8,11
3293,P23193,6.62874251,0.0,0.15085818,1,12
3294,Q13075,6.62874251,0.0,0.15085818,1,12
3295,Q8ZJJ7,5.22402254,0.00089828,0.19142337,3,12
3296,Q8ZJL7,5.24938359,0.00437646,0.19049856,5,12
3297,Q16678,6.24903135,0.0,0.1600248,1,13
3298,Q8ZJM6,1.0,0.0,1.0,1,1
3299,Q96F44,1.0,0.0,1.0,1,1
3300,Q8ZJN2,5.8608665,0.00011553,0.17062323,2,14
3301,Q8ZJN4,2.0,0.0,0.5,1,3
3302,Q8ZJP7,5.80591758,0.00289761,0.17223806,5,12
3303,O15304,6.80556534,0.0,0.14693856,1,13
3304,Q9GZT9,6.80556534,0.0,0.14693856,1,13
3305,Q8ZJP8,6.90489609,0.00172068,0.14482477,5,14
3306,O94763,7.90454385,0.0,0.12650951,1,15
3307,Q96PZ2,7.90454385,0.0,0.12650951,1,15
3308,Q93PE0,6.02078197,0.0,0.16609138,1,14
3309,Q9F286,6.05741458,0.00211243,0.16508693,3,12
3310,Q9BRZ2,7.05706235,0.0,0.14170202,1,13
