"SUID","AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"16630","6.73370905","2.3382E-4","0.14850656","0.0","3","14","false","E7E526","3.0","3","0","0","0.68146061","false","0","E7E526","19386","0.5"
"16631","6.65762592","5.7174E-4","0.15020369","0.0","3","13","false","Q6ZU80","7.0","3","0","0","0.68568745","false","0","Q6ZU80","33962","0.375"
"4123","6.18985558","8.5134E-4","0.16155466","0.0","3","13","false","Q7LBR1","4.66666667","3","0","0","0.71167469","false","0","Q7LBR1","49890","0.40740741"
"16634","6.55054597","6.3116E-4","0.15265903","0.0","3","15","false","Q8N2N9","5.66666667","3","0","0","0.69163634","false","0","Q8N2N9","35858","0.38888889"
"16636","5.47904192","0.00179804","0.18251366","0.0","4","14","false","E7E564","8.75","4","0","0","0.75116434","false","0","E7E564","168180","0.27678571"
"16637","6.47868968","0.0","0.1543522","0.0","1","15","false","A4D2D6","4.0","1","0","0","0.69562835","false","0","A4D2D6","0","0.0"
"81","4.54068334","0.04698368","0.22023117","0.0","22","13","false","O00165","9.18181818","22","0","0","0.80329537","false","0","O00165","3742132","0.0487013"
"108","5.44522719","0.00942153","0.18364707","0.0","9","13","false","P02461","3.44444444","9","0","0","0.75304293","false","0","P02461","724816","0.12222222"
"16641","6.00457908","2.3255E-4","0.16653957","0.0","3","13","false","Q96HA1","5.33333333","3","0","0","0.72196783","false","0","Q96HA1","22996","0.43333333"
"16643","6.43219443","0.0","0.15546794","0.0","1","14","false","E7E568","9.0","1","0","0","0.69821142","false","0","E7E568","0","0.0"
"235","5.43254667","0.0070159","0.18407573","0.0","9","13","false","Q9NYI0","3.88888889","9","0","0","0.75374741","false","0","Q9NYI0","552584","0.11555556"
"16645","5.00774921","0.0","0.19969051","0.0","1","12","false","E7E569","104.0","1","0","0","0.77734727","false","0","E7E569","0","0.0"
"76","4.00810144","0.21623141","0.24949468","0.0","104","11","false","P19838","4.19230769","104","0","0","0.83288325","false","0","P19838","15777014","0.01067661"
"16647","6.11729482","0.00192362","0.16347095","0.0","6","14","false","E7E570","3.66666667","6","0","0","0.71570584","false","0","E7E570","201466","0.22222222"
"565","7.11694259","0.0","0.14050977","0.0","1","15","false","A2I2N5","6.0","1","0","0","0.66016986","false","0","A2I2N5","0","0.0"
"1867","7.11553364","2.0E-7","0.1405376","0.0","2","15","false","P30043","6.0","2","0","0","0.66024813","false","0","P30043","8","0.83333333"
"16650","7.11553364","2.0E-7","0.1405376","0.0","2","15","false","P37275","6.0","2","0","0","0.66024813","false","0","P37275","8","0.83333333"
"1950","5.33039803","0.01079411","0.18760325","0.0","8","13","false","P49796","12.625","8","0","0","0.75942233","false","0","P49796","1035766","0.17095588"
"2010","6.2927087","0.00122577","0.15891408","0.0","5","13","false","Q3YBR2","4.8","5","0","0","0.70596063","false","0","Q3YBR2","113280","0.25333333"
"16654","6.4251497","8.2811E-4","0.1556384","0.0","4","15","false","Q68CP9","4.75","4","0","0","0.69860279","false","0","Q68CP9","73196","0.34090909"
"16656","5.23388517","3.5211E-4","0.19106266","0.0","2","12","false","E7E582","20.0","2","0","0","0.76478416","false","0","E7E582","37910","0.51351351"
"135","4.23494188","0.08663786","0.23613075","0.0","38","11","false","Q9NY15","7.15789474","38","0","0","0.82028101","false","0","Q9NY15","8500030","0.03033446"
"16658","6.23282846","1.2E-7","0.1604408","0.0","2","13","false","Q9UHD2","2.0","2","0","0","0.70928731","false","0","Q9UHD2","2","1.0"
"16660","7.01620289","0.0","0.14252724","0.0","1","12","false","E7E583","10.0","1","0","0","0.66576651","false","0","E7E583","0","0.0"
"4296","6.01655513","0.00844517","0.16620807","0.0","10","11","false","P31153","3.9","10","0","0","0.72130249","false","0","P31153","610424","0.10357143"
"16662","5.80098626","8.9226E-4","0.17238448","0.0","4","14","false","E7E585","6.25","4","0","0","0.73327854","false","0","E7E585","133538","0.29166667"
"16663","6.79992955","6.0E-8","0.14706035","0.0","2","15","false","O00555","4.0","2","0","0","0.67778169","false","0","O00555","2","1.0"
"1198","5.15921099","0.00368445","0.19382809","0.0","7","13","false","Q6P2H3","5.28571429","7","0","0","0.76893272","false","0","Q6P2H3","398134","0.16483516"
"16666","6.79992955","6.0E-8","0.14706035","0.0","2","15","false","Q8WWB7","4.0","2","0","0","0.67778169","false","0","Q8WWB7","2","1.0"
"2131","5.05072209","0.0165766","0.19799149","0.0","14","13","false","Q92802","5.14285714","14","0","0","0.77495988","false","0","Q92802","1389694","0.07532468"
"16669","6.25184924","0.00242532","0.15995267","0.0","6","14","false","E7E586","4.5","6","0","0","0.7082306","false","0","E7E586","329690","0.21875"
"151","5.30855935","0.01660096","0.18837502","0.0","12","13","false","O94979","4.5","12","0","0","0.76063559","false","0","O94979","1544192","0.09459459"
"12269","6.37090525","0.00402279","0.15696356","0.0","6","15","false","P01912","4.33333333","6","0","0","0.70161638","false","0","P01912","369044","0.22222222"
"1858","7.25008806","7.0451E-4","0.13792936","0.0","3","15","false","P26599","4.33333333","3","0","0","0.65277289","false","0","P26599","106978","0.66666667"
"616","7.25079253","4.0E-8","0.13791596","0.0","2","15","false","Q9H355","6.0","2","0","0","0.65273375","false","0","Q9H355","2","1.0"
"1330","7.25079253","4.0E-8","0.13791596","0.0","2","15","false","Q9UK58","6.0","2","0","0","0.65273375","false","0","Q9UK58","2","1.0"
"3997","7.25079253","4.0E-8","0.13791596","0.0","2","15","false","Q9Y6X2","6.0","2","0","0","0.65273375","false","0","Q9Y6X2","2","1.0"
"16676","4.95632265","0.01722477","0.20176249","0.0","22","12","false","E7E587","4.45454545","22","0","0","0.7802043","false","0","E7E587","2056664","0.0651801"
"1338","5.35787249","0.00384596","0.18664125","0.0","6","11","false","P02452","11.0","6","0","0","0.75789597","false","0","P02452","454704","0.26315789"
"16678","5.95526594","1.0E-8","0.16791861","0.0","2","13","false","P0C2Y1","22.0","2","0","0","0.72470745","false","0","P0C2Y1","2","1.0"
"1589","5.80591758","0.00386549","0.17223806","0.0","4","11","false","P22626","15.0","4","0","0","0.73300458","false","0","P22626","387130","0.4"
"323","4.55336386","0.0374129","0.21961785","0.0","11","13","false","P30480","18.09090909","11","0","0","0.8025909","false","0","P30480","3313108","0.10421286"
"16683","5.95526594","1.0E-8","0.16791861","0.0","2","13","false","P61073","22.0","2","0","0","0.72470745","false","0","P61073","2","1.0"
"1522","4.73441353","0.007016","0.2112194","0.0","4","13","false","P67809","36.5","4","0","0","0.79253258","false","0","P67809","987138","0.29583333"
"16686","5.95526594","1.0E-8","0.16791861","0.0","2","13","false","Q06830","22.0","2","0","0","0.72470745","false","0","Q06830","2","1.0"
"1665","5.68967946","0.01117115","0.17575683","0.0","9","13","false","Q14192","8.33333333","9","0","0","0.73946225","false","0","Q14192","1085576","0.16296296"
"460","5.95315252","0.00211194","0.16797823","0.0","3","13","false","Q15773","15.66666667","3","0","0","0.72482486","false","0","Q15773","252026","0.63768116"
"3434","5.75730891","0.00152772","0.17369226","0.0","4","13","false","Q30154","13.0","4","0","0","0.73570506","false","0","Q30154","157070","0.44444444"
"16691","5.95526594","1.0E-8","0.16791861","0.0","2","13","false","Q49A13","22.0","2","0","0","0.72470745","false","0","Q49A13","2","1.0"
"16693","5.95526594","1.0E-8","0.16791861","0.0","2","13","false","Q6NW34","22.0","2","0","0","0.72470745","false","0","Q6NW34","2","1.0"
"16695","5.95526594","1.0E-8","0.16791861","0.0","2","13","false","Q6ZSB9","22.0","2","0","0","0.72470745","false","0","Q6ZSB9","2","1.0"
"16697","5.95526594","1.0E-8","0.16791861","0.0","2","13","false","Q6ZTQ9","22.0","2","0","0","0.72470745","false","0","Q6ZTQ9","2","1.0"
"16699","5.95526594","1.0E-8","0.16791861","0.0","2","13","false","Q7Z739","22.0","2","0","0","0.72470745","false","0","Q7Z739","2","1.0"
"3620","5.69249736","0.0017245","0.17566982","0.0","3","13","false","Q86YT9","17.33333333","3","0","0","0.7393057","false","0","Q86YT9","175162","0.58333333"
"1550","4.84219796","0.03185016","0.20651779","0.0","19","11","false","Q8NDV7","6.31578947","19","0","0","0.78654456","false","0","Q8NDV7","2916782","0.0699446"
"16703","5.91229306","0.00119923","0.16913911","0.0","3","13","false","Q8WXA9","15.66666667","3","0","0","0.72709483","false","0","Q8WXA9","133502","0.63768116"
"1027","5.84748151","0.00196249","0.17101379","0.0","4","13","false","Q92841","14.25","4","0","0","0.73069547","false","0","Q92841","175690","0.4140625"
"16706","5.95526594","1.0E-8","0.16791861","0.0","2","13","false","Q9NUU7","22.0","2","0","0","0.72470745","false","0","Q9NUU7","2","1.0"
"16708","5.95526594","1.0E-8","0.16791861","0.0","2","13","false","Q9Y4C4","22.0","2","0","0","0.72470745","false","0","Q9Y4C4","2","1.0"
"16710","1.5","0.0","0.66666667","0.0","1","2","false","E7E596","2.0","1","0","0","0.75","false","0","E7E596","0","0.0"
"16711","1.0","1.0","1.0","0.0","2","1","false","P21462","1.0","2","0","0","1.0","false","0","P21462","2","0.0"
"16713","1.33333333","0.16666667","0.75","0.0","2","2","false","E7E597","2.0","2","0","0","0.83333333","false","0","E7E597","2","1.0"
"16714","1.33333333","0.16666667","0.75","0.0","2","2","false","O14802","2.0","2","0","0","0.83333333","false","0","O14802","2","1.0"
"16716","1.33333333","0.16666667","0.75","0.0","2","2","false","P07910","2.0","2","0","0","0.83333333","false","0","P07910","2","1.0"
"16718","1.0","0.0","1.0","0.0","1","1","false","O30878","1.0","1","0","0","1.0","false","0","O30878","0","0.0"
"16719","1.0","0.0","1.0","0.0","1","1","false","Q5H9R7","1.0","1","0","0","1.0","false","0","Q5H9R7","0","0.0"
"16721","5.00774921","0.0","0.19969051","0.0","1","12","false","O68699","104.0","1","0","0","0.77734727","false","0","O68699","0","0.0"
"16723","6.33849947","2.0346E-4","0.15776605","0.0","2","14","false","O68709","8.5","2","0","0","0.7034167","false","0","O68709","13728","0.5"
"910","5.42197957","0.01031702","0.18443448","0.0","12","13","false","O43464","3.33333333","12","0","0","0.75433447","false","0","O43464","822122","0.08641975"
"3613","5.90877069","0.0023789","0.16923994","0.0","5","13","false","Q14686","3.0","5","0","0","0.72729052","false","0","Q14686","194958","0.2"
"16726","6.70764354","2.0382E-4","0.14908365","0.0","2","12","false","O68723","3.5","2","0","0","0.68290869","false","0","O68723","11824","0.5"
"1309","5.91088411","0.00312307","0.16917943","0.0","4","11","false","P30101","7.5","4","0","0","0.7271731","false","0","P30101","181598","0.25"
"3121","6.47094047","7.7795E-4","0.15453704","0.0","3","12","false","Q9C099","4.66666667","3","0","0","0.69605886","false","0","Q9C099","48018","0.33333333"
"16729","5.17330046","0.00547987","0.1933002","0.0","7","12","false","O68740","8.57142857","7","0","0","0.76814997","false","0","O68740","657846","0.15451895"
"12493","4.77527298","0.00299857","0.20941211","0.0","5","13","false","P12956","23.6","5","0","0","0.79026261","false","0","P12956","360680","0.21121495"
"174","4.70764354","0.01514439","0.2124205","0.0","10","11","false","P26641","14.9","10","0","0","0.7940198","false","0","P26641","1482464","0.10692308"
"1887","5.08030997","0.01713763","0.19683838","0.0","12","11","false","Q08117","6.16666667","12","0","0","0.77331611","false","0","Q08117","1387008","0.08333333"
"3034","5.97428672","1.1127E-4","0.167384","0.0","2","13","false","Q7L591","6.0","2","0","0","0.72365074","false","0","Q7L591","10606","0.55555556"
"1414","4.75202536","0.00441544","0.21043659","0.0","5","11","false","Q9Y6K1","23.6","5","0","0","0.79155415","false","0","Q9Y6K1","452994","0.20733945"
"16737","7.34237408","0.0028164","0.13619573","0.0","5","14","false","O68742","1.2","5","0","0","0.64764588","false","0","O68742","151636","0.2"
"424","8.34202184","0.0","0.11987502","0.0","1","15","false","P55199","5.0","1","0","0","0.5921099","false","0","P55199","0","0.0"
"16739","8.34202184","0.0","0.11987502","0.0","1","15","false","Q00994","5.0","1","0","0","0.5921099","false","0","Q00994","0","0.0"
"16741","8.34202184","0.0","0.11987502","0.0","1","15","false","Q8N3F8","5.0","1","0","0","0.5921099","false","0","Q8N3F8","0","0.0"
"16743","8.34202184","0.0","0.11987502","0.0","1","15","false","Q9H1K0","5.0","1","0","0","0.5921099","false","0","Q9H1K0","0","0.0"
"16745","6.34554421","0.0035174","0.1575909","0.0","2","13","false","Q9NZN5","10.0","2","0","0","0.70302532","false","0","Q9NZN5","189520","0.5"
"16747","6.05389222","0.00233286","0.16518299","0.0","5","12","false","O68743","3.6","5","0","0","0.71922821","false","0","O68743","190598","0.2"
"1944","5.48185981","0.00943401","0.18241984","0.0","7","13","false","P13747","7.42857143","7","0","0","0.75100779","false","0","P13747","707728","0.14950166"
"366","5.31771751","0.00635585","0.18805061","0.0","7","12","false","P49908","6.28571429","7","0","0","0.76012681","false","0","P49908","520184","0.14285714"
"16750","6.46037337","3.406E-4","0.15478982","0.0","2","12","false","Q01484","6.0","2","0","0","0.69664592","false","0","Q01484","20940","0.5"
"1536","7.05353998","0.0","0.14177278","0.0","1","13","false","Q96TA2","5.0","1","0","0","0.66369222","false","0","Q96TA2","0","0.0"
"16753","7.05353998","0.0","0.14177278","0.0","1","13","false","Q9NRA2","5.0","1","0","0","0.66369222","false","0","Q9NRA2","0","0.0"
"16755","1.0","1.0","1.0","0.0","2","1","false","O68749","1.0","2","0","0","1.0","false","0","O68749","2","0.0"
"2067","1.5","0.0","0.66666667","0.0","1","2","false","O60447","2.0","1","0","0","0.75","false","0","O60447","0","0.0"
"16757","1.5","0.0","0.66666667","0.0","1","2","false","Q96MU7","2.0","1","0","0","0.75","false","0","Q96MU7","0","0.0"
"16759","5.24515675","0.00622933","0.19065207","0.0","4","10","false","O68752","12.0","4","0","0","0.76415796","false","0","O68752","407674","0.25"
"16760","6.24480451","0.0","0.16013312","0.0","1","11","false","P48736","4.0","1","0","0","0.70862197","false","0","P48736","0","0.0"
"142","4.77668193","0.04653486","0.20935034","0.0","20","11","false","P48995","6.55","20","0","0","0.79018434","false","0","P48995","3525014","0.05186916"
"1032","4.74286721","0.06045248","0.21084293","0.0","25","11","false","P61769","5.84","25","0","0","0.79206293","false","0","P61769","5147692","0.04208696"
"16764","6.0517788","8.1489E-4","0.16524067","0.0","2","11","false","Q6UX65","7.5","2","0","0","0.71934562","false","0","Q6UX65","62972","0.5"
"16766","5.54808031","0.00125597","0.18024252","0.0","2","12","false","O68759","19.0","2","0","0","0.74732887","false","0","O68759","107576","0.5"
"683","5.04085946","0.01866156","0.19837887","0.0","19","13","false","O00560","3.47368421","19","0","0","0.77550781","false","0","O00560","1685174","0.0562201"
"16769","7.26910884","0.0","0.13756845","0.0","1","14","false","O68768","4.0","1","0","0","0.65171618","false","0","O68768","0","0.0"
"645","6.26946108","0.00171244","0.15950334","0.0","4","13","false","Q86VP1","3.75","4","0","0","0.70725216","false","0","Q86VP1","96422","0.25"
"16771","4.91194082","0.00533814","0.20358551","0.0","5","12","false","O68769","24.2","5","0","0","0.78266995","false","0","O68769","361086","0.2"
"16772","5.91158859","0.0","0.16915927","0.0","1","13","false","O14737","5.0","1","0","0","0.72713397","false","0","O14737","0","0.0"
"12199","5.65093343","0.00113115","0.17696191","0.0","3","13","false","P04040","5.66666667","3","0","0","0.74161481","false","0","P04040","74028","0.33333333"
"16777","5.91158859","0.0","0.16915927","0.0","1","13","false","Q92908","5.0","1","0","0","0.72713397","false","0","Q92908","0","0.0"
"16779","8.24973582","0.0","0.121216","0.0","1","16","false","O68776","3.0","1","0","0","0.5972369","false","0","O68776","0","0.0"
"16781","6.70271222","0.00404913","0.14919334","0.0","8","12","false","O68779","2.5","8","0","0","0.68318265","false","0","O68779","310974","0.125"
"5679","6.1708348","0.00223152","0.16205263","0.0","3","13","false","P06702","5.0","3","0","0","0.7127314","false","0","P06702","153236","0.33333333"
"170","7.70235999","0.0","0.12983034","0.0","1","13","false","P20339","8.0","1","0","0","0.62764667","false","0","P20339","0","0.0"
"4377","7.70235999","0.0","0.12983034","0.0","1","13","false","P27797","8.0","1","0","0","0.62764667","false","0","P27797","0","0.0"
"16786","7.70235999","0.0","0.12983034","0.0","1","13","false","Q04941","8.0","1","0","0","0.62764667","false","0","Q04941","0","0.0"
"16788","7.70235999","0.0","0.12983034","0.0","1","13","false","Q6IEG0","8.0","1","0","0","0.62764667","false","0","Q6IEG0","0","0.0"
"16790","7.70235999","0.0","0.12983034","0.0","1","13","false","Q8IYB8","8.0","1","0","0","0.62764667","false","0","Q8IYB8","0","0.0"
"16792","6.45191969","9.4964E-4","0.15499263","0.0","2","13","false","Q9P2J5","7.5","2","0","0","0.69711557","false","0","Q9P2J5","72638","0.5"
"16794","1.0","0.0","1.0","0.0","1","1","false","O68791","1.0","1","0","0","1.0","false","0","O68791","0","0.0"
"2272","1.0","0.0","1.0","0.0","1","1","false","Q14242","1.0","1","0","0","1.0","false","0","Q14242","0","0.0"
"16796","1.0","0.0","1.0","0.0","1","1","false","P0C7U7","1.0","1","0","0","1.0","false","0","P0C7U7","0","0.0"
"16797","1.0","0.0","1.0","0.0","1","1","false","Q9NQC3","1.0","1","0","0","1.0","false","0","Q9NQC3","0","0.0"
"16799","4.72525537","0.06579489","0.21162877","0.0","39","12","false","P17778","3.41025641","39","0","0","0.79304137","false","0","P17778","5346602","0.02738928"
"3098","5.16132441","0.00957762","0.19374872","0.0","7","13","false","A0A1L1M261","10.57142857","7","0","0","0.76881531","false","0","A0A1L1M261","696366","0.14502165"
"16801","5.72490313","0.0","0.17467544","0.0","1","13","false","A4D0T8","39.0","1","0","0","0.73750538","false","0","A4D0T8","0","0.0"
"355","5.64247975","0.00277746","0.17722704","0.0","2","13","false","B4DJ51","25.0","2","0","0","0.74208446","false","0","B4DJ51","304736","0.5106383"
"4484","5.71715393","0.00661966","0.17491221","0.0","5","13","false","P01023","9.8","5","0","0","0.73793589","false","0","P01023","521788","0.2"
"1476","5.0422684","0.0255476","0.19832344","0.0","10","11","false","P01834","10.5","10","0","0","0.77542953","false","0","P01834","1580014","0.10106383"
"966","4.94223318","0.01737508","0.20233768","0.0","10","11","false","P01857","10.1","10","0","0","0.78098705","false","0","P01857","1582692","0.10705882"
"557","4.39697076","0.07101687","0.2274293","0.0","27","11","false","P04233","6.96296296","27","0","0","0.8112794","false","0","P04233","6294292","0.04084221"
"1755","5.72490313","0.0","0.17467544","0.0","1","13","false","P08758","39.0","1","0","0","0.73750538","false","0","P08758","0","0.0"
"357","5.64247975","0.00277746","0.17722704","0.0","2","13","false","P0DP23","25.0","2","0","0","0.74208446","false","0","P0DP23","304736","0.5106383"
"252","5.01549841","0.02969979","0.19938198","0.0","11","11","false","P13693","10.63636364","11","0","0","0.77691675","false","0","P13693","2264678","0.09355693"
"163","5.70095104","0.00106611","0.17540933","0.0","2","13","false","P18583","21.0","2","0","0","0.73883605","false","0","P18583","62940","0.5"
"887","5.64811553","0.00167191","0.1770502","0.0","2","13","false","P27986","22.5","2","0","0","0.74177136","false","0","P27986","103998","0.5"
"670","4.82176823","0.01575943","0.2073928","0.0","7","13","false","P40305","14.85714286","7","0","0","0.78767954","false","0","P40305","1478994","0.14586466"
"13067","5.72490313","0.0","0.17467544","0.0","1","13","false","P41091","39.0","1","0","0","0.73750538","false","0","P41091","0","0.0"
"3296","5.72490313","0.0","0.17467544","0.0","1","13","false","P49756","39.0","1","0","0","0.73750538","false","0","P49756","0","0.0"
"16817","5.56851004","0.00248005","0.17958125","0.0","2","13","false","P61956","25.0","2","0","0","0.74619389","false","0","P61956","143240","0.5"
"16819","5.72490313","0.0","0.17467544","0.0","1","13","false","P78552","39.0","1","0","0","0.73750538","false","0","P78552","0","0.0"
"3762","5.72490313","0.0","0.17467544","0.0","1","13","false","Q13427","39.0","1","0","0","0.73750538","false","0","Q13427","0","0.0"
"16822","5.65234237","0.00317743","0.1769178","0.0","3","13","false","Q14289","16.66666667","3","0","0","0.74153653","false","0","Q14289","195992","0.33333333"
"3973","5.72490313","0.0","0.17467544","0.0","1","13","false","Q2L6I0","39.0","1","0","0","0.73750538","false","0","Q2L6I0","0","0.0"
"16825","5.72490313","0.0","0.17467544","0.0","1","13","false","Q2TB18","39.0","1","0","0","0.73750538","false","0","Q2TB18","0","0.0"
"12882","5.72490313","0.0","0.17467544","0.0","1","13","false","Q584P1","39.0","1","0","0","0.73750538","false","0","Q584P1","0","0.0"
"1530","5.72490313","0.0","0.17467544","0.0","1","13","false","Q659D1","39.0","1","0","0","0.73750538","false","0","Q659D1","0","0.0"
"5691","5.72490313","0.0","0.17467544","0.0","1","13","false","Q6GPH4","39.0","1","0","0","0.73750538","false","0","Q6GPH4","0","0.0"
"1721","5.50581191","0.00219392","0.18162626","0.0","2","13","false","Q6UB98","24.0","2","0","0","0.74967712","false","0","Q6UB98","131452","0.5"
"464","5.17259598","0.00546067","0.19332652","0.0","5","13","false","Q6ZMY6","11.0","5","0","0","0.76818911","false","0","Q6ZMY6","427192","0.2"
"16832","5.72490313","0.0","0.17467544","0.0","1","13","false","Q86U86","39.0","1","0","0","0.73750538","false","0","Q86U86","0","0.0"
"1454","5.72490313","0.0","0.17467544","0.0","1","13","false","Q8NC42","39.0","1","0","0","0.73750538","false","0","Q8NC42","0","0.0"
"531","5.72419866","7.0447E-4","0.17469694","0.0","2","13","false","Q8WUW1","20.0","2","0","0","0.73754452","false","0","Q8WUW1","55706","0.5"
"1019","5.39380063","0.0013908","0.18539803","0.0","2","13","false","Q96BP3","24.5","2","0","0","0.75589996","false","0","Q96BP3","145008","0.5"
"16837","5.72490313","0.0","0.17467544","0.0","1","13","false","Q96GS6","39.0","1","0","0","0.73750538","false","0","Q96GS6","0","0.0"
"3979","5.72490313","0.0","0.17467544","0.0","1","13","false","Q96QC0","39.0","1","0","0","0.73750538","false","0","Q96QC0","0","0.0"
"16840","5.72490313","0.0","0.17467544","0.0","1","13","false","Q9H2L4","39.0","1","0","0","0.73750538","false","0","Q9H2L4","0","0.0"
"16842","5.66572737","7.7347E-4","0.17649984","0.0","2","13","false","Q9NW64","24.0","2","0","0","0.74079292","false","0","Q9NW64","68452","0.51111111"
"5467","5.72349419","0.00140845","0.17471844","0.0","2","13","false","Q9UEE5","20.5","2","0","0","0.73758366","false","0","Q9UEE5","111408","0.5"
"16845","5.72490313","0.0","0.17467544","0.0","1","13","false","Q9UJ98","39.0","1","0","0","0.73750538","false","0","Q9UJ98","0","0.0"
"16847","5.72490313","0.0","0.17467544","0.0","1","13","false","Q9Y2Z2","39.0","1","0","0","0.73750538","false","0","Q9Y2Z2","0","0.0"
"16849","5.71081367","0.00222525","0.1751064","0.0","2","13","false","Q9Y618","22.0","2","0","0","0.73828813","false","0","Q9Y618","181456","0.5"
"16851","6.78231772","0.0","0.14744222","0.0","1","14","false","P26926","2.0","1","0","0","0.67876013","false","0","P26926","0","0.0"
"3243","5.78266995","7.0447E-4","0.1729305","0.0","2","13","false","P10124","5.0","2","0","0","0.73429611","false","0","P10124","32872","0.5"
"16853","5.43677351","0.0014087","0.18393262","0.0","3","12","false","P28808","6.66666667","3","0","0","0.75351258","false","0","P28808","67978","0.33333333"
"133","4.4385347","0.04911549","0.22529958","0.0","18","11","false","Q7Z3K3","11.44444444","18","0","0","0.80897029","false","0","Q7Z3K3","3808202","0.06037251"
"16855","6.43642128","0.0","0.15536584","0.0","1","13","false","Q969G2","3.0","1","0","0","0.6979766","false","0","Q969G2","0","0.0"
"16857","6.43642128","0.0","0.15536584","0.0","1","13","false","Q9NXF7","3.0","1","0","0","0.6979766","false","0","Q9NXF7","0","0.0"
"16859","6.73370905","2.3382E-4","0.14850656","0.0","3","14","false","P31491","3.0","3","0","0","0.68146061","false","0","P31491","19386","0.5"
"16863","5.00774921","0.0","0.19969051","0.0","1","12","false","P31527","104.0","1","0","0","0.77734727","false","0","P31527","0","0.0"
"16865","6.1947869","0.0","0.16142605","0.0","1","12","false","P37858","18.0","1","0","0","0.71140073","false","0","P37858","0","0.0"
"418","5.19513913","0.02910116","0.19248763","0.0","18","11","false","Q9HCC8","4.16666667","18","0","0","0.76693671","false","0","Q9HCC8","2371474","0.05654762"
"16867","1.0","0.0","1.0","0.0","1","1","false","P37867","1.0","1","0","0","1.0","false","0","P37867","0","0.0"
"2763","1.0","0.0","1.0","0.0","1","1","false","Q86XP3","1.0","1","0","0","1.0","false","0","Q86XP3","0","0.0"
"16869","5.43888693","0.01383996","0.18386115","0.0","9","12","false","P40127","5.0","9","0","0","0.75339517","false","0","P40127","891970","0.11111111"
"1427","5.39520958","0.01011928","0.18534961","0.0","8","11","false","O14773","4.75","8","0","0","0.75582169","false","0","O14773","695998","0.125"
"112","5.72490313","0.00144285","0.17467544","0.0","3","11","false","P30520","5.33333333","3","0","0","0.73750538","false","0","P30520","105048","0.33333333"
"16874","6.4385347","0.0","0.15531484","0.0","1","13","false","Q14094","9.0","1","0","0","0.69785918","false","0","Q14094","0","0.0"
"16876","6.4385347","0.0","0.15531484","0.0","1","13","false","Q14954","9.0","1","0","0","0.69785918","false","0","Q14954","0","0.0"
"803","6.27509687","5.4516E-4","0.15936009","0.0","2","11","false","Q99598","8.0","2","0","0","0.70693906","false","0","Q99598","33362","0.5"
"16879","6.42585417","0.00680776","0.15562133","0.0","2","13","false","Q9ULT0","6.0","2","0","0","0.69856366","false","0","Q9ULT0","406190","0.5"
"16881","5.91088411","0.00254371","0.16917943","0.0","4","11","false","Q9Y2W1","6.25","4","0","0","0.7271731","false","0","Q9Y2W1","182426","0.25"
"16883","6.25184924","0.00242532","0.15995267","0.0","6","14","false","P42713","4.5","6","0","0","0.7082306","false","0","P42713","329690","0.21875"
"16890","1.0","1.0","1.0","0.0","2","1","false","P46355","1.0","2","0","0","1.0","false","0","P46355","2","0.0"
"16891","1.5","0.0","0.66666667","0.0","1","2","false","E9KL30","2.0","1","0","0","0.75","false","0","E9KL30","0","0.0"
"16893","1.5","0.0","0.66666667","0.0","1","2","false","Q99436","2.0","1","0","0","0.75","false","0","Q99436","0","0.0"
"16895","5.7284255","0.0","0.17456804","0.0","1","12","false","P46357","6.0","1","0","0","0.73730969","false","0","P46357","0","0.0"
"544","4.72877774","0.00848141","0.21147114","0.0","6","11","false","P63261","22.0","6","0","0","0.79284568","false","0","P63261","752644","0.17073171"
"16897","5.01127157","0.00683869","0.19955015","0.0","5","12","false","P46359","15.8","5","0","0","0.77715158","false","0","P46359","648712","0.20273973"
"16899","5.0211342","0.02584444","0.19915819","0.0","18","13","false","Q12882","5.27777778","18","0","0","0.77660366","false","0","Q12882","2191814","0.05703704"
"16901","5.47904192","0.00196754","0.18251366","0.0","3","11","false","Q8IZ03","7.33333333","3","0","0","0.75116434","false","0","Q8IZ03","183114","0.33333333"
"16903","6.01091934","0.0","0.1663639","0.0","1","13","false","Q92520","5.0","1","0","0","0.72161559","false","0","Q92520","0","0.0"
"16906","6.92109898","7.0447E-4","0.14448572","0.0","2","14","false","P58411","2.0","2","0","0","0.67105006","false","0","P58411","49724","0.5"
"16907","7.92074674","0.0","0.12625072","0.0","1","15","false","Q8TF39","2.0","1","0","0","0.61551407","false","0","Q8TF39","0","0.0"
"229","5.92215569","0.00158542","0.16885743","0.0","3","13","false","Q96T58","5.33333333","3","0","0","0.72654691","false","0","Q96T58","118632","0.33333333"
"16910","6.18703769","7.0447E-4","0.16162824","0.0","2","13","false","P58475","10.0","2","0","0","0.71183124","false","0","P58475","47534","0.5"
"103","5.1880944","0.02128401","0.192749","0.0","19","12","false","Q10587","3.78947368","19","0","0","0.76732809","false","0","Q10587","1509020","0.05263158"
